user_id,movie_id,title,score
5204,904,Rear Window (1954),5.0
5204,3435,Double Indemnity (1944),5.0
5204,2324,Life Is Beautiful (La Vita è bella) (1997),5.0
5204,2329,American History X (1998),5.0
5204,858,"Godfather, The (1972)",5.0
5204,110,Braveheart (1995),5.0
5204,318,"Shawshank Redemption, The (1994)",5.0
5204,50,"Usual Suspects, The (1995)",5.0
5204,1212,"Third Man, The (1949)",5.0
5204,1213,GoodFellas (1990),5.0
5205,2791,Airplane! (1980),4.7866
5205,1198,Raiders of the Lost Ark (1981),4.6967
5205,1291,Indiana Jones and the Last Crusade (1989),4.642
5205,2905,Sanjuro (1962),4.5095
5205,3038,"Face in the Crowd, A (1957)",4.4152
5205,1272,Patton (1970),4.4032
5205,1234,"Sting, The (1973)",4.3845
5205,1203,12 Angry Men (1957),4.3417
5205,3062,"Longest Day, The (1962)",4.3366
5205,2804,"Christmas Story, A (1983)",4.3353
5206,2905,Sanjuro (1962),4.5864
5206,3338,For All Mankind (1989),4.5155
5206,2762,"Sixth Sense, The (1999)",4.4997
5206,318,"Shawshank Redemption, The (1994)",4.4889
5206,668,Pather Panchali (1955),4.4498
5206,1200,Aliens (1986),4.428
5206,1272,Patton (1970),4.4158
5206,2937,"Palm Beach Story, The (1942)",4.4046
5206,1214,Alien (1979),4.4036
5206,899,Singin' in the Rain (1952),4.4013
5207,923,Citizen Kane (1941),5.0
5207,912,Casablanca (1942),4.996
5207,904,Rear Window (1954),4.9569
5207,858,"Godfather, The (1972)",4.8867
5207,1207,To Kill a Mockingbird (1962),4.8336
5207,926,All About Eve (1950),4.8175
5207,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.8008
5207,599,"Wild Bunch, The (1969)",4.7883
5207,595,Beauty and the Beast (1991),4.7842
5207,899,Singin' in the Rain (1952),4.7811
5208,1267,"Manchurian Candidate, The (1962)",5.0
5208,3030,Yojimbo (1961),5.0
5208,904,Rear Window (1954),5.0
5208,905,It Happened One Night (1934),5.0
5208,908,North by Northwest (1959),5.0
5208,1299,"Killing Fields, The (1984)",5.0
5208,910,Some Like It Hot (1959),5.0
5208,912,Casablanca (1942),5.0
5208,916,Roman Holiday (1953),5.0
5208,919,"Wizard of Oz, The (1939)",5.0
5209,3753,"Patriot, The (2000)",4.9354
5209,1101,Top Gun (1986),4.7693
5209,780,Independence Day (ID4) (1996),4.7281
5209,1240,"Terminator, The (1984)",4.6995
5209,356,Forrest Gump (1994),4.6958
5209,3916,Remember the Titans (2000),4.6592
5209,364,"Lion King, The (1994)",4.6527
5209,1028,Mary Poppins (1964),4.643
5209,457,"Fugitive, The (1993)",4.6341
5209,916,Roman Holiday (1953),4.6329
5210,1198,Raiders of the Lost Ark (1981),4.5739
5210,1234,"Sting, The (1973)",4.5646
5210,2905,Sanjuro (1962),4.5202
5210,1291,Indiana Jones and the Last Crusade (1989),4.4703
5210,3338,For All Mankind (1989),4.4702
5210,919,"Wizard of Oz, The (1939)",4.4598
5210,1954,Rocky (1976),4.458
5210,1035,"Sound of Music, The (1965)",4.4542
5210,1250,"Bridge on the River Kwai, The (1957)",4.3914
5210,1262,"Great Escape, The (1963)",4.3544
5211,1248,Touch of Evil (1958),4.8157
5211,2905,Sanjuro (1962),4.802
5211,50,"Usual Suspects, The (1995)",4.7036
5211,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.6706
5211,1204,Lawrence of Arabia (1962),4.6449
5211,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.6432
5211,913,"Maltese Falcon, The (1941)",4.627
5211,1212,"Third Man, The (1949)",4.6182
5211,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.6155
5211,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.6071
5212,2905,Sanjuro (1962),5.0
5212,593,"Silence of the Lambs, The (1991)",4.9694
5212,1217,Ran (1985),4.9574
5212,1250,"Bridge on the River Kwai, The (1957)",4.9528
5212,50,"Usual Suspects, The (1995)",4.9133
5212,953,It's a Wonderful Life (1946),4.897
5212,1178,Paths of Glory (1957),4.8922
5212,2908,Boys Don't Cry (1999),4.8918
5212,1284,"Big Sleep, The (1946)",4.8853
5212,1204,Lawrence of Arabia (1962),4.8791
5213,2905,Sanjuro (1962),4.4693
5213,1198,Raiders of the Lost Ark (1981),4.3332
5213,1240,"Terminator, The (1984)",4.2872
5213,1036,Die Hard (1988),4.2732
5213,356,Forrest Gump (1994),4.2702
5213,3338,For All Mankind (1989),4.262
5213,1387,Jaws (1975),4.2573
5213,318,"Shawshank Redemption, The (1994)",4.2495
5213,457,"Fugitive, The (1993)",4.2472
5213,593,"Silence of the Lambs, The (1991)",4.2253
5214,2905,Sanjuro (1962),3.5434
5214,2858,American Beauty (1999),3.475
5214,288,Natural Born Killers (1994),3.4617
5214,326,To Live (Huozhe) (1994),3.2832
5214,1285,Heathers (1989),3.2456
5214,2692,Run Lola Run (Lola rennt) (1998),3.2423
5214,47,Seven (Se7en) (1995),3.2337
5214,2762,"Sixth Sense, The (1999)",3.2313
5214,527,Schindler's List (1993),3.2217
5214,123,Chungking Express (1994),3.1915
5215,2905,Sanjuro (1962),5.0
5215,2324,Life Is Beautiful (La Vita è bella) (1997),4.9845
5215,527,Schindler's List (1993),4.8473
5215,318,"Shawshank Redemption, The (1994)",4.8421
5215,306,Three Colors: Red (1994),4.8415
5215,2692,Run Lola Run (Lola rennt) (1998),4.8135
5215,1248,Touch of Evil (1958),4.8109
5215,1178,Paths of Glory (1957),4.8086
5215,3030,Yojimbo (1961),4.7724
5215,904,Rear Window (1954),4.7722
5216,2905,Sanjuro (1962),4.6769
5216,50,"Usual Suspects, The (1995)",4.6668
5216,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.6189
5216,678,Some Folks Call It a Sling Blade (1993),4.593
5216,923,Citizen Kane (1941),4.5795
5216,2959,Fight Club (1999),4.5368
5216,1233,"Boat, The (Das Boot) (1981)",4.535
5216,858,"Godfather, The (1972)",4.5073
5216,2360,"Celebration, The (Festen) (1998)",4.4911
5216,3038,"Face in the Crowd, A (1957)",4.489
5217,858,"Godfather, The (1972)",4.6906
5217,1136,Monty Python and the Holy Grail (1974),4.5604
5217,1198,Raiders of the Lost Ark (1981),4.5032
5217,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.4711
5217,923,Citizen Kane (1941),4.4632
5217,1193,One Flew Over the Cuckoo's Nest (1975),4.4509
5217,1221,"Godfather: Part II, The (1974)",4.4144
5217,318,"Shawshank Redemption, The (1994)",4.3924
5217,2905,Sanjuro (1962),4.3838
5217,1213,GoodFellas (1990),4.3663
5218,1198,Raiders of the Lost Ark (1981),5.0
5218,2324,Life Is Beautiful (La Vita è bella) (1997),5.0
5218,318,"Shawshank Redemption, The (1994)",5.0
5218,2762,"Sixth Sense, The (1999)",5.0
5218,527,Schindler's List (1993),5.0
5218,1242,Glory (1989),5.0
5218,590,Dances with Wolves (1990),5.0
5218,3178,"Hurricane, The (1999)",5.0
5218,720,Wallace & Gromit: The Best of Aardman Animation (1996),5.0
5218,2966,"Straight Story, The (1999)",5.0
5219,593,"Silence of the Lambs, The (1991)",5.0
5219,296,Pulp Fiction (1994),5.0
5219,1704,Good Will Hunting (1997),5.0
5219,318,"Shawshank Redemption, The (1994)",5.0
5219,47,Seven (Se7en) (1995),5.0
5219,1213,GoodFellas (1990),5.0
5219,1089,Reservoir Dogs (1992),5.0
5219,1247,"Graduate, The (1967)",5.0
5219,2905,Sanjuro (1962),5.0
5219,50,"Usual Suspects, The (1995)",4.9638
5220,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.6875
5220,899,Singin' in the Rain (1952),4.6541
5220,2905,Sanjuro (1962),4.6449
5220,919,"Wizard of Oz, The (1939)",4.6079
5220,1178,Paths of Glory (1957),4.4433
5220,3077,42 Up (1998),4.4218
5220,3911,Best in Show (2000),4.366
5220,3030,Yojimbo (1961),4.3578
5220,3435,Double Indemnity (1944),4.3541
5220,2360,"Celebration, The (Festen) (1998)",4.3433
5221,2905,Sanjuro (1962),5.0
5221,2324,Life Is Beautiful (La Vita è bella) (1997),4.9886
5221,912,Casablanca (1942),4.9176
5221,858,"Godfather, The (1972)",4.875
5221,527,Schindler's List (1993),4.8477
5221,326,To Live (Huozhe) (1994),4.8035
5221,3338,For All Mankind (1989),4.7928
5221,954,Mr. Smith Goes to Washington (1939),4.7737
5221,2762,"Sixth Sense, The (1999)",4.7668
5221,3038,"Face in the Crowd, A (1957)",4.7442
5222,2762,"Sixth Sense, The (1999)",4.3056
5222,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.1602
5222,1131,Jean de Florette (1986),4.1197
5222,2905,Sanjuro (1962),4.0945
5222,527,Schindler's List (1993),4.0811
5222,1358,Sling Blade (1996),4.0408
5222,1193,One Flew Over the Cuckoo's Nest (1975),4.0397
5222,3114,Toy Story 2 (1999),4.0382
5222,2360,"Celebration, The (Festen) (1998)",4.0315
5222,668,Pather Panchali (1955),4.0174
5223,3134,"Grand Illusion (Grande illusion, La) (1937)",4.6434
5223,1221,"Godfather: Part II, The (1974)",4.5993
5223,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.5817
5223,858,"Godfather, The (1972)",4.562
5223,1358,Sling Blade (1996),4.5367
5223,1233,"Boat, The (Das Boot) (1981)",4.4951
5223,3429,Creature Comforts (1990),4.4796
5223,162,Crumb (1994),4.4662
5223,1193,One Flew Over the Cuckoo's Nest (1975),4.4645
5223,1208,Apocalypse Now (1979),4.4627
5224,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.3574
5224,260,Star Wars: Episode IV - A New Hope (1977),4.3428
5224,1148,"Wrong Trousers, The (1993)",4.3416
5224,745,"Close Shave, A (1995)",4.3333
5224,1198,Raiders of the Lost Ark (1981),4.3219
5224,2905,Sanjuro (1962),4.3062
5224,670,"World of Apu, The (Apur Sansar) (1959)",4.243
5224,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.2158
5224,2762,"Sixth Sense, The (1999)",4.2146
5224,1207,To Kill a Mockingbird (1962),4.2123
5225,2905,Sanjuro (1962),4.9132
5225,3679,"Decline of Western Civilization, The (1981)",4.6704
5225,2624,After Life (1998),4.6652
5225,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),4.6582
5225,3911,Best in Show (2000),4.6498
5225,2064,Roger & Me (1989),4.6418
5225,1217,Ran (1985),4.6405
5225,2858,American Beauty (1999),4.6214
5225,1274,Akira (1988),4.6068
5225,2357,Central Station (Central do Brasil) (1998),4.5935
5226,2905,Sanjuro (1962),4.8226
5226,1252,Chinatown (1974),4.8052
5226,50,"Usual Suspects, The (1995)",4.74
5226,1212,"Third Man, The (1949)",4.6907
5226,912,Casablanca (1942),4.6712
5226,904,Rear Window (1954),4.6554
5226,1148,"Wrong Trousers, The (1993)",4.6553
5226,3435,Double Indemnity (1944),4.6266
5226,899,Singin' in the Rain (1952),4.6237
5226,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.6236
5227,2501,October Sky (1999),4.5435
5227,1380,Grease (1978),4.5179
5227,3470,Dersu Uzala (1974),4.4227
5227,2905,Sanjuro (1962),4.4226
5227,1,Toy Story (1995),4.389
5227,3512,Return to Me (2000),4.3699
5227,2644,Dracula (1931),4.3676
5227,1797,Everest (1998),4.3497
5227,3578,Gladiator (2000),4.3235
5227,1350,"Omen, The (1976)",4.3115
5228,1704,Good Will Hunting (1997),4.5328
5228,318,"Shawshank Redemption, The (1994)",4.3942
5228,2905,Sanjuro (1962),4.3654
5228,3338,For All Mankind (1989),4.3635
5228,2686,"Red Violin, The (Le Violon rouge) (1998)",4.3597
5228,678,Some Folks Call It a Sling Blade (1993),4.328
5228,2360,"Celebration, The (Festen) (1998)",4.2889
5228,260,Star Wars: Episode IV - A New Hope (1977),4.2852
5228,1178,Paths of Glory (1957),4.2506
5228,1639,Chasing Amy (1997),4.2452
5229,1267,"Manchurian Candidate, The (1962)",5.0
5229,593,"Silence of the Lambs, The (1991)",5.0
5229,1272,Patton (1970),5.0
5229,1283,High Noon (1952),5.0
5229,3030,Yojimbo (1961),5.0
5229,904,Rear Window (1954),5.0
5229,908,North by Northwest (1959),5.0
5229,3435,Double Indemnity (1944),5.0
5229,260,Star Wars: Episode IV - A New Hope (1977),5.0
5229,1136,Monty Python and the Holy Grail (1974),5.0
5230,2905,Sanjuro (1962),4.4209
5230,3338,For All Mankind (1989),4.4118
5230,318,"Shawshank Redemption, The (1994)",4.3807
5230,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.3732
5230,1423,Hearts and Minds (1996),4.3693
5230,649,Cold Fever (Á köldum klaka) (1994),4.3673
5230,1224,Henry V (1989),4.3515
5230,1172,Cinema Paradiso (1988),4.3389
5230,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.3292
5230,1704,Good Will Hunting (1997),4.326
5231,2858,American Beauty (1999),4.7871
5231,2762,"Sixth Sense, The (1999)",4.7458
5231,2905,Sanjuro (1962),4.734
5231,608,Fargo (1996),4.7139
5231,260,Star Wars: Episode IV - A New Hope (1977),4.7016
5231,1198,Raiders of the Lost Ark (1981),4.6774
5231,318,"Shawshank Redemption, The (1994)",4.666
5231,1203,12 Angry Men (1957),4.6499
5231,50,"Usual Suspects, The (1995)",4.6453
5231,1193,One Flew Over the Cuckoo's Nest (1975),4.6335
5232,1278,Young Frankenstein (1974),4.8227
5232,1394,Raising Arizona (1987),4.8209
5232,1207,To Kill a Mockingbird (1962),4.8032
5232,1217,Ran (1985),4.7907
5232,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.7715
5232,1136,Monty Python and the Holy Grail (1974),4.7686
5232,1193,One Flew Over the Cuckoo's Nest (1975),4.7429
5232,3730,"Conversation, The (1974)",4.7333
5232,3030,Yojimbo (1961),4.7234
5232,1267,"Manchurian Candidate, The (1962)",4.7128
5233,2905,Sanjuro (1962),4.6529
5233,260,Star Wars: Episode IV - A New Hope (1977),4.6207
5233,3338,For All Mankind (1989),4.5328
5233,2571,"Matrix, The (1999)",4.5276
5233,3435,Double Indemnity (1944),4.5233
5233,903,Vertigo (1958),4.5221
5233,47,Seven (Se7en) (1995),4.5121
5233,1291,Indiana Jones and the Last Crusade (1989),4.4891
5233,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.4742
5233,3578,Gladiator (2000),4.4647
5234,3435,Double Indemnity (1944),4.9614
5234,3265,Hard-Boiled (Lashou shentan) (1992),4.9125
5234,3134,"Grand Illusion (Grande illusion, La) (1937)",4.8699
5234,3083,All About My Mother (Todo Sobre Mi Madre) (1999),4.8663
5234,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",4.8501
5234,1997,"Exorcist, The (1973)",4.8322
5234,912,Casablanca (1942),4.789
5234,1212,"Third Man, The (1949)",4.7513
5234,2905,Sanjuro (1962),4.7335
5234,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4.7183
5235,2905,Sanjuro (1962),4.9417
5235,3730,"Conversation, The (1974)",4.842
5235,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.7783
5235,1252,Chinatown (1974),4.763
5235,1387,Jaws (1975),4.762
5235,50,"Usual Suspects, The (1995)",4.7551
5235,3470,Dersu Uzala (1974),4.7374
5235,1214,Alien (1979),4.7232
5235,1267,"Manchurian Candidate, The (1962)",4.7192
5235,1089,Reservoir Dogs (1992),4.7068
5236,2905,Sanjuro (1962),4.8713
5236,3578,Gladiator (2000),4.6091
5236,1198,Raiders of the Lost Ark (1981),4.5984
5236,260,Star Wars: Episode IV - A New Hope (1977),4.5691
5236,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.478
5236,47,Seven (Se7en) (1995),4.4533
5236,1148,"Wrong Trousers, The (1993)",4.4132
5236,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.3907
5236,3020,Falling Down (1993),4.3719
5236,3030,Yojimbo (1961),4.3657
5237,110,Braveheart (1995),4.307
5237,3421,Animal House (1978),4.2785
5237,318,"Shawshank Redemption, The (1994)",4.27
5237,50,"Usual Suspects, The (1995)",4.2666
5237,858,"Godfather, The (1972)",4.2282
5237,1197,"Princess Bride, The (1987)",4.1998
5237,2028,Saving Private Ryan (1998),4.1882
5237,2905,Sanjuro (1962),4.1825
5237,2925,"Conformist, The (Il Conformista) (1970)",4.1771
5237,1234,"Sting, The (1973)",4.1564
5238,1234,"Sting, The (1973)",4.509
5238,1272,Patton (1970),4.3913
5238,2797,Big (1988),4.3507
5238,1028,Mary Poppins (1964),4.3444
5238,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.3218
5238,668,Pather Panchali (1955),4.2989
5238,1207,To Kill a Mockingbird (1962),4.2975
5238,953,It's a Wonderful Life (1946),4.2945
5238,150,Apollo 13 (1995),4.2905
5238,1301,Forbidden Planet (1956),4.2839
5239,2905,Sanjuro (1962),4.8843
5239,50,"Usual Suspects, The (1995)",4.8125
5239,1284,"Big Sleep, The (1946)",4.7706
5239,668,Pather Panchali (1955),4.7429
5239,898,"Philadelphia Story, The (1940)",4.7171
5239,2324,Life Is Beautiful (La Vita è bella) (1997),4.7096
5239,2908,Boys Don't Cry (1999),4.7045
5239,1208,Apocalypse Now (1979),4.6992
5239,2066,Out of the Past (1947),4.6804
5239,1175,Delicatessen (1991),4.6715
5240,745,"Close Shave, A (1995)",5.0
5240,3265,Hard-Boiled (Lashou shentan) (1992),5.0
5240,1148,"Wrong Trousers, The (1993)",5.0
5240,720,Wallace & Gromit: The Best of Aardman Animation (1996),5.0
5240,2905,Sanjuro (1962),5.0
5240,3429,Creature Comforts (1990),4.9974
5240,951,His Girl Friday (1940),4.9967
5240,1223,"Grand Day Out, A (1992)",4.9533
5240,1193,One Flew Over the Cuckoo's Nest (1975),4.9452
5240,1207,To Kill a Mockingbird (1962),4.9354
5241,3668,Romeo and Juliet (1968),4.5336
5241,1234,"Sting, The (1973)",4.5008
5241,1172,Cinema Paradiso (1988),4.4835
5241,969,"African Queen, The (1951)",4.4555
5241,3396,"Muppet Movie, The (1979)",4.4093
5241,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.4001
5241,1207,To Kill a Mockingbird (1962),4.3893
5241,1223,"Grand Day Out, A (1992)",4.361
5241,1066,Shall We Dance? (1937),4.3526
5241,2925,"Conformist, The (Il Conformista) (1970)",4.3406
5242,306,Three Colors: Red (1994),4.6259
5242,1243,Rosencrantz and Guildenstern Are Dead (1990),4.589
5242,1212,"Third Man, The (1949)",4.5384
5242,3030,Yojimbo (1961),4.5383
5242,1238,Local Hero (1983),4.4287
5242,745,"Close Shave, A (1995)",4.4243
5242,926,All About Eve (1950),4.4118
5242,2186,Strangers on a Train (1951),4.386
5242,1285,Heathers (1989),4.3354
5242,3265,Hard-Boiled (Lashou shentan) (1992),4.3236
5243,1136,Monty Python and the Holy Grail (1974),4.5197
5243,2905,Sanjuro (1962),4.4518
5243,741,Ghost in the Shell (Kokaku kidotai) (1995),4.4063
5243,1147,When We Were Kings (1996),4.404
5243,2959,Fight Club (1999),4.3953
5243,1704,Good Will Hunting (1997),4.3949
5243,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",4.3915
5243,223,Clerks (1994),4.3452
5243,2788,And Now for Something Completely Different (1971),4.322
5243,50,"Usual Suspects, The (1995)",4.316
5244,2028,Saving Private Ryan (1998),5.0
5244,2571,"Matrix, The (1999)",5.0
5244,260,Star Wars: Episode IV - A New Hope (1977),4.9781
5244,2905,Sanjuro (1962),4.9163
5244,1198,Raiders of the Lost Ark (1981),4.912
5244,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.8786
5244,593,"Silence of the Lambs, The (1991)",4.8464
5244,3578,Gladiator (2000),4.8335
5244,1201,"Good, The Bad and The Ugly, The (1966)",4.8067
5244,527,Schindler's List (1993),4.7592
5245,3134,"Grand Illusion (Grande illusion, La) (1937)",4.9986
5245,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.9748
5245,3435,Double Indemnity (1944),4.8954
5245,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.8868
5245,1212,"Third Man, The (1949)",4.8785
5245,670,"World of Apu, The (Apur Sansar) (1959)",4.8575
5245,904,Rear Window (1954),4.8562
5245,2360,"Celebration, The (Festen) (1998)",4.8561
5245,2905,Sanjuro (1962),4.8496
5245,1178,Paths of Glory (1957),4.8254
5246,260,Star Wars: Episode IV - A New Hope (1977),5.0
5246,50,"Usual Suspects, The (1995)",5.0
5246,2028,Saving Private Ryan (1998),5.0
5246,2571,"Matrix, The (1999)",5.0
5246,2905,Sanjuro (1962),4.9982
5246,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.9857
5246,541,Blade Runner (1982),4.9809
5246,2324,Life Is Beautiful (La Vita è bella) (1997),4.9532
5246,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.9444
5246,1136,Monty Python and the Holy Grail (1974),4.9383
5247,1288,This Is Spinal Tap (1984),4.3153
5247,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.2688
5247,2905,Sanjuro (1962),4.2669
5247,2997,Being John Malkovich (1999),4.2016
5247,3022,"General, The (1927)",4.1781
5247,1394,Raising Arizona (1987),4.1777
5247,608,Fargo (1996),4.1764
5247,50,"Usual Suspects, The (1995)",4.1616
5247,1148,"Wrong Trousers, The (1993)",4.16
5247,1147,When We Were Kings (1996),4.152
5248,2905,Sanjuro (1962),4.4811
5248,669,Aparajito (1956),4.4302
5248,3134,"Grand Illusion (Grande illusion, La) (1937)",4.4164
5248,945,Top Hat (1935),4.4083
5248,2431,Patch Adams (1998),4.3882
5248,649,Cold Fever (Á köldum klaka) (1994),4.3835
5248,1035,"Sound of Music, The (1965)",4.371
5248,3090,Matewan (1987),4.3338
5248,3338,For All Mankind (1989),4.3337
5248,668,Pather Panchali (1955),4.325
5249,3916,Remember the Titans (2000),4.6221
5249,2081,"Little Mermaid, The (1989)",4.6175
5249,595,Beauty and the Beast (1991),4.6161
5249,318,"Shawshank Redemption, The (1994)",4.6003
5249,508,Philadelphia (1993),4.5877
5249,2125,Ever After: A Cinderella Story (1998),4.5628
5249,1097,E.T. the Extra-Terrestrial (1982),4.5131
5249,920,Gone with the Wind (1939),4.4955
5249,953,It's a Wonderful Life (1946),4.4703
5249,527,Schindler's List (1993),4.4265
5250,3203,Dead Calm (1989),5.0
5250,866,Bound (1996),5.0
5250,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),5.0
5250,1407,Scream (1996),5.0
5250,1249,Nikita (La Femme Nikita) (1990),5.0
5250,3535,American Psycho (2000),5.0
5250,2076,Blue Velvet (1986),5.0
5250,1199,Brazil (1985),5.0
5250,3090,Matewan (1987),5.0
5250,535,Short Cuts (1993),5.0
5251,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.8533
5251,955,Bringing Up Baby (1938),4.8293
5251,3022,"General, The (1927)",4.7741
5251,913,"Maltese Falcon, The (1941)",4.7398
5251,745,"Close Shave, A (1995)",4.62
5251,1212,"Third Man, The (1949)",4.6175
5251,3030,Yojimbo (1961),4.5698
5251,951,His Girl Friday (1940),4.5164
5251,668,Pather Panchali (1955),4.5001
5251,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",4.4899
5252,2905,Sanjuro (1962),4.8811
5252,3134,"Grand Illusion (Grande illusion, La) (1937)",4.8096
5252,1178,Paths of Glory (1957),4.7261
5252,2186,Strangers on a Train (1951),4.7167
5252,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.6652
5252,1292,Being There (1979),4.639
5252,2360,"Celebration, The (Festen) (1998)",4.6322
5252,3022,"General, The (1927)",4.631
5252,1207,To Kill a Mockingbird (1962),4.6065
5252,1147,When We Were Kings (1996),4.5914
5253,2905,Sanjuro (1962),4.6398
5253,3435,Double Indemnity (1944),4.5864
5253,2762,"Sixth Sense, The (1999)",4.4921
5253,923,Citizen Kane (1941),4.4421
5253,3022,"General, The (1927)",4.4295
5253,1950,In the Heat of the Night (1967),4.409
5253,950,"Thin Man, The (1934)",4.4014
5253,953,It's a Wonderful Life (1946),4.3971
5253,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.3968
5253,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.3878
5254,2571,"Matrix, The (1999)",4.7702
5254,50,"Usual Suspects, The (1995)",4.4906
5254,3578,Gladiator (2000),4.4566
5254,2905,Sanjuro (1962),4.4234
5254,759,Maya Lin: A Strong Clear Vision (1994),4.3868
5254,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.3824
5254,318,"Shawshank Redemption, The (1994)",4.3668
5254,678,Some Folks Call It a Sling Blade (1993),4.3588
5254,593,"Silence of the Lambs, The (1991)",4.3504
5254,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",4.3259
5255,593,"Silence of the Lambs, The (1991)",5.0
5255,594,Snow White and the Seven Dwarfs (1937),5.0
5255,1272,Patton (1970),5.0
5255,904,Rear Window (1954),5.0
5255,905,It Happened One Night (1934),5.0
5255,3222,Carmen (1984),5.0
5255,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",5.0
5255,969,"African Queen, The (1951)",5.0
5255,3435,Double Indemnity (1944),5.0
5255,260,Star Wars: Episode IV - A New Hope (1977),5.0
5256,318,"Shawshank Redemption, The (1994)",4.7685
5256,2905,Sanjuro (1962),4.5509
5256,3338,For All Mankind (1989),4.4917
5256,3469,Inherit the Wind (1960),4.4726
5256,904,Rear Window (1954),4.4672
5256,912,Casablanca (1942),4.4496
5256,3916,Remember the Titans (2000),4.4304
5256,1060,Swingers (1996),4.4042
5256,903,Vertigo (1958),4.3209
5256,1203,12 Angry Men (1957),4.3028
5257,1212,"Third Man, The (1949)",5.0
5257,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),5.0
5257,923,Citizen Kane (1941),4.9558
5257,1207,To Kill a Mockingbird (1962),4.9409
5257,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.8753
5257,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),4.8655
5257,3022,"General, The (1927)",4.8504
5257,2186,Strangers on a Train (1951),4.8325
5257,969,"African Queen, The (1951)",4.8158
5257,800,Lone Star (1996),4.8079
5258,260,Star Wars: Episode IV - A New Hope (1977),5.0
5258,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
5258,1198,Raiders of the Lost Ark (1981),5.0
5258,110,Braveheart (1995),5.0
5258,318,"Shawshank Redemption, The (1994)",5.0
5258,2762,"Sixth Sense, The (1999)",5.0
5258,356,Forrest Gump (1994),5.0
5258,3338,For All Mankind (1989),5.0
5258,745,"Close Shave, A (1995)",4.9708
5258,2028,Saving Private Ryan (1998),4.9692
5259,2905,Sanjuro (1962),4.814
5259,1178,Paths of Glory (1957),4.8138
5259,50,"Usual Suspects, The (1995)",4.7463
5259,260,Star Wars: Episode IV - A New Hope (1977),4.6611
5259,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.6519
5259,1213,GoodFellas (1990),4.6385
5259,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.626
5259,904,Rear Window (1954),4.6141
5259,3435,Double Indemnity (1944),4.6032
5259,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",4.5858
5260,1294,M*A*S*H (1970),4.4215
5260,1238,Local Hero (1983),4.4088
5260,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.3951
5260,930,Notorious (1946),4.3532
5260,910,Some Like It Hot (1959),4.3473
